Be0, Be1, Be2, Be3, Be4, Be5, Be6, Be7, Be8, Be9, Be10, Be11, Be12, Be13, Be14, Be15, Be16, Be17, Be18, Be19, Be20, Be21, Be22, Be23, Be24, Be25, Where 26, Where 27, Where 28, Where 29, Where 30, Where 31, Where 32, Where 33, Where 34, Where 35, Where 36, Where 37, Where 38, Where 39, Where 40, Where 41, Where 42, Where 43, Where 44, Where 49, Where 50, Where 51, Where 52, Where 53, Where 54 Where 55, Where 56, Where 57, Where 58, Where 59, Where 60, Where 61, Where 62, Where 63, Where 64, Where 65, Where 66, Where 67, Where 68, Where 69, Where 70, Where 71, Where 72, Where 73, Where 74, Where 75, Where 76, Where 77, Where 78, Where 79, Where 80, Where 81, Where 82, Where 83, Where 84, Where 85, Where 86, Where 87, Where 88, Where 89, Where 90, Where 91, Where 92
43,0.22077901,0.21123099,0.22376491,0.20438197,0.17870691,0.19456966,0.19862725,0.21906217,0.20379955,0.19096656,0.21624724,0.21804474,0.14014504,0.15063085,0.16520548,0.14576474,0.15492447,0.15900128,0.15553734,0.14254811,0.15871349,0.15272938,0.15171274,0.15374082,0.15617447,0.14125417,0.18764131,0.14851762,0.074101292,0.16035659,0.19040891,0.14523319,0.139593,0.061719812,0.153489,0.17446777,0.13638971,0.14758728,0.057933792,0.05329821,0.13840253,0.13809588,0.045347382,0.0,0.24549722,0.26581889,0.23804259,0.24793512,0.24948871,0.24124215,0.25516099,0.25045244,0.25874204,0.25764055,0.26503943,0.23427571,0.24962934,0.24820191,0.24986754,0.25500531,0.24903167,0.25660111,0.25102452,0.25003304,0.24737387,0.251006,0.24859718,0.27590971,0.24256734,0.24356835,0.26679475,0.2715455,0.26983438,0.28442753,0.27036665,0.26965205,0.28670248,0.26002737,0.25226186,0.2732453,0.25397751,0.27746399,0.27728632,0.25229506,0.26394206,0.27543063,0.27194724,0.26773568
44,0.26095144,0.26420271,0.25469515,0.24269243,0.22323853,0.25343516,0.25446573,0.25188451,0.26104258,0.25114999,0.26177969,0.25547884,0.24944907,0.24950239,0.23565572,0.24803726,0.24351233,0.23152978,0.25881436,0.24770831,0.22076223,0.24843811,0.22828615,0.25094036,0.24439526,0.25712781,0.25681823,0.25700558,0.25192176,0.27980697,0.26010015,0.2482999,0.24113014,0.24822323,0.25695427,0.24007667,0.25078033,0.2602415,0.25337287,0.24366285,0.238829,0.243073,0.24242036,0.24549722,0.0,0.11480261,0.081191144,0.19211018,0.087567912,0.06790688,0.12303101,0.061411371,0.17655568,0.11518481,0.091209824,0.088996233,0.22201154,0.16817391,0.10655092,0.097762351,0.098635163,0.21868387,0.1756238,0.115587,0.11142009,0.081318104,0.23219804,0.24828802,0.20201503,0.23040178,0.23485574,0.24627751,0.26237968,0.24877627,0.27538065,0.26586347,0.27456876,0.2661715,0.25090325,0.25302308,0.25704158,0.26235271,0.26278474,0.23904866,0.2591254,0.25803846,0.22548368,0.24008021
45,0.25388861,0.27592002,0.25454201,0.24991974,0.22013222,0.2693173,0.27263846,0.25576142,0.25467843,0.26336185,0.25394061,0.25830659,0.24802337,0.2576348,0.24442729,0.26126449,0.25123034,0.25408486,0.26090548,0.25364445,0.23168533,0.25173111,0.24736851,0.25500122,0.27572343,0.28816503,0.29064777,0.27662452,0.27943725,0.29912898,0.29448124,0.28532816,0.28335605,0.26291405,0.28192907,0.26515348,0.26080462,0.27600831,0.2670488,0.27022766,0.26018621,0.25976246,0.26687331,0.26581889,0.11480261,0.0,0.11714769,0.18764057,0.11558552,0.1199028,0.063153708,0.11245681,0.17029563,0.058510834,0.12263201,0.11241208,0.22293502,0.15968666,0.064793287,0.096931858,0.12931477,0.21649078,0.16327929,0.05496885,0.061788215,0.10424598,0.24173588,0.24351474,0.2062961,0.23422297,0.22722525,0.27480199,0.25481393,0.25524562,0.28056047,0.2852096,0.26417293,0.27338229,0.26608839,0.26574539,0.267494,0.26070958,0.25422865,0.24820829,0.27207075,0.25640709,0.24335306,0.23451674
46,0.25670718,0.26844152,0.25382401,0.24843468,0.22101447,0.25956276,0.2650179,0.24489688,0.25305977,0.25791921,0.2555342,0.255906,0.25024739,0.25798894,0.23393907,0.25336151,0.25082603,0.24077298,0.25725334,0.25530435,0.23123662,0.2518485,0.23260682,0.25691661,0.25552022,0.26675803,0.26766307,0.26337805,0.26421726,0.28432922,0.27060189,0.2586565,0.2539512,0.24365146,0.2674957,0.23883329,0.24923139,0.2602996,0.24763676,0.24539502,0.24535337,0.2490101,0.23866856,0.23804259,0.081191144,0.11714769,0.0,0.16782978,0.094256988,0.076203677,0.12685485,0.093489934,0.16923039,0.11006035,0.10118884,0.091427679,0.22307762,0.14811743,0.10926214,0.11008443,0.093099342,0.22263443,0.15840183,0.12145364,0.10637329,0.084520734,0.23863374,0.26403145,0.20537354,0.23988819,0.24417071,0.27269226,0.27553319,0.26771407,0.28318643,0.2796274,0.2823109,0.26948406,0.26222612,0.26314042,0.26573068,0.27095344,0.26835544,0.25095007,0.27060886,0.2718198,0.25133321,0.25554013
47,0.2490197,0.26162798,0.25113359,0.26824112,0.22005848,0.26812891,0.28172561,0.24778413,0.2518086,0.26258759,0.25961746,0.25036865,0.25078658,0.26536539,0.242164,0.27309118,0.25491143,0.25085821,0.26386505,0.26287472,0.24185841,0.25381166,0.23973567,0.26647901,0.25832407,0.25784744,0.26475896,0.25775581,0.24895479,0.2705399,0.26652273,0.26100058,0.27190649,0.248057,0.25010856,0.2426021,0.23492122,0.24351166,0.25186789,0.25019111,0.2302426,0.22929541,0.25099768,0.24793512,0.19211018,0.18764057,0.16782978,0.0,0.18994303,0.17888536,0.186635,0.18975763,0.087458689,0.18710799,0.16834595,0.18143853,0.15560421,0.089789446,0.18705521,0.19001798,0.19206583,0.15047105,0.067316338,0.18445165,0.1835236,0.17476076,0.16980417,0.22450863,0.22563256,0.23317549,0.25771435,0.26470534,0.23192195,0.26252162,0.26415022,0.25656505,0.2388087,0.23748137,0.24747369,0.2479048,0.25642086,0.23021957,0.23260213,0.24222405,0.26230429,0.22770405,0.27563732,0.25602739
48,0.26400044,0.26462468,0.25770065,0.24144388,0.23717734,0.25432429,0.2588626,0.25047869,0.26209981,0.25273406,0.25958818,0.25910239,0.24244905,0.23415197,0.2352618,0.2450376,0.23439478,0.22772009,0.24722985,0.23519586,0.21274142,0.23426262,0.22583379,0.25375997,0.25537609,0.26462903,0.26931024,0.26560036,0.25732401,0.28266081,0.27104116,0.26013354,0.25208631,0.25084296,0.26430408,0.24662698,0.25339162,0.26310147,0.24799985,0.2464631,0.24471542,0.2472422,0.24695231,0.24948871,0.087567912,0.11558552,0.094256988,0.18994303,0.0,0.088862103,0.11033005,0.090268267,0.17265938,0.11808359,0.10177723,0.088634395,0.22572696,0.16694527,0.10387976,0.08127955,0.091676749,0.22383429,0.17192302,0.11078883,0.11726723,0.044371353,0.23808237,0.24974565,0.20606943,0.24061612,0.25018839,0.26136928,0.26531254,0.26566809,0.27914351,0.27898623,0.28334252,0.274715,0.26327746,0.27012307,0.25693768,0.26773598,0.26833876,0.25395396,0.26154372,0.26333071,0.23369895,0.25225968
49,0.25671072,0.25921917,0.25627245,0.24048297,0.20682069,0.25185123,0.25789821,0.24425892,0.24912288,0.24577276,0.24782514,0.25435877,0.24262881,0.24751709,0.23034642,0.24843535,0.24245503,0.23341044,0.25438051,0.24984897,0.22399904,0.24109898,0.22645962,0.25627217,0.24996764,0.25969701,0.26560254,0.25979746,0.25742823,0.28034845,0.2687573,0.24993221,0.25240758,0.2457558,0.25697331,0.23405219,0.24271107,0.2556709,0.24565098,0.2379386,0.22917032,0.23303711,0.2399607,0.24124215,0.06790688,0.1199028,0.076203677,0.17888536,0.088862103,0.0,0.11453683,0.066188565,0.18131514,0.11778293,0.092719172,0.078969544,0.22512247,0.16036448,0.11233726,0.09165768,0.10393133,0.21790257,0.16473396,0.12400369,0.11532934,0.079752167,0.23510771,0.25228424,0.20259634,0.22416495,0.23011083,0.2610808,0.26551514,0.25166309,0.27130805,0.2722685,0.27681669,0.25965857,0.25711302,0.25522999,0.25163418,0.26258375,0.26012705,0.24159821,0.25303765,0.26085608,0.23595272,0.23666168
50,0.26124015,0.2630381,0.25936679,0.25718489,0.21517317,0.27026072,0.27421504,0.25646433,0.25989197,0.26818401,0.25173285,0.25913496,0.24313377,0.24308505,0.24165662,0.24370621,0.24232062,0.2450985,0.24911648,0.24537837,0.22019209,0.23468324,0.23977888,0.24292212,0.25532474,0.27070422,0.27861563,0.25620248,0.26084203,0.2849362,0.28196013,0.26728921,0.26273439,0.24872372,0.26154554,0.25287683,0.25377106,0.26832746,0.24770242,0.2463233,0.24880144,0.25384993,0.25031549,0.25516099,0.12303101,0.063153708,0.12685485,0.186635,0.11033005,0.11453683,0.0,0.1176884,0.1744055,0.073425826,0.12664485,0.11039934,0.21513983,0.15123073,0.071656887,0.071356252,0.12992824,0.20534546,0.15022277,0.063865053,0.072268852,0.096822377,0.22207008,0.23518933,0.20090536,0.2313219,0.21436092,0.25750911,0.24235406,0.24939079,0.26127192,0.26549232,0.25619219,0.25977677,0.25743573,0.25126094,0.25617707,0.24821554,0.24846064,0.24488344,0.25871181,0.24370379,0.22337839,0.22462735
51,0.26608732,0.2696678,0.26278501,0.24564381,0.23021303,0.25951263,0.26341876,0.26292904,0.26094123,0.25627224,0.2710645,0.26293304,0.25303074,0.25627594,0.24563574,0.25359965,0.2533412,0.24499321,0.26638335,0.25467102,0.2324397,0.25936685,0.24494565,0.25493289,0.24969909,0.2620501,0.27605863,0.25969925,0.25939887,0.27705408,0.2800294,0.25788735,0.25558136,0.25623724,0.26325711,0.25620234,0.25326949,0.26157299,0.25701434,0.25125855,0.24677783,0.24533596,0.2554585,0.25045244,0.061411371,0.11245681,0.093489934,0.18975763,0.090268267,0.066188565,0.1176884,0.0,0.1701508,0.11635166,0.10156534,0.071621205,0.211465,0.16753486,0.10298972,0.087959524,0.11973449,0.20785007,0.16963804,0.11274497,0.11574654,0.083966229,0.2246434,0.25145491,0.20809765,0.23654737,0.23266162,0.26885314,0.26317443,0.24875303,0.28197313,0.27427069,0.27196502,0.27259653,0.25736548,0.25390158,0.26479358,0.26227395,0.2590557,0.24296663,0.26522938,0.26183272,0.23560396,0.23179528
52,0.25150234,0.26944453,0.25200287,0.25345619,0.21487476,0.2639364,0.27080043,0.26075777,0.25115205,0.259942,0.25843341,0.25496531,0.25965172,0.2710724,0.25522221,0.27531052,0.26020243,0.26284399,0.27208462,0.27342715,0.24879637,0.25877503,0.24828653,0.27442952,0.26121177,0.26448113,0.25733954,0.26498995,0.24782433,0.27268163,0.25549325,0.26847188,0.27252749,0.25083624,0.25737451,0.24036587,0.2483648,0.26003542,0.257782,0.2565648,0.23039761,0.23655382,0.26119251,0.25874204,0.17655568,0.17029563,0.16923039,0.087458689,0.17265938,0.18131514,0.1744055,0.1701508,0.0,0.17043957,0.14194417,0.17648278,0.15878281,0.062098966,0.17524769,0.17421079,0.17962671,0.14800885,0.080159953,0.17589116,0.17433265,0.17161464,0.17273639,0.21856585,0.2292258,0.25361503,0.24663772,0.26574451,0.22437064,0.26160017,0.25856106,0.26694044,0.22798218,0.23580723,0.25968563,0.24861081,0.26625925,0.2265402,0.21616057,0.2241407,0.25405984,0.22808066,0.26045607,0.24528542
53,0.26646144,0.28331286,0.26387282,0.24836931,0.22173633,0.26874773,0.27056079,0.25980935,0.26299386,0.26445235,0.27053707,0.27450462,0.25593835,0.25518591,0.24773954,0.26837467,0.25326726,0.25863147,0.26409134,0.25731718,0.23332493,0.25218606,0.24501323,0.2624839,0.27111908,0.28345829,0.27910565,0.26895136,0.27032978,0.29602227,0.28050197,0.28185997,0.27906745,0.25113197,0.27339205,0.23944812,0.24693659,0.26071165,0.26038625,0.25990766,0.24570827,0.25452352,0.25325417,0.25764055,0.11518481,0.058510834,0.11006035,0.18710799,0.11808359,0.11778293,0.073425826,0.11635166,0.17043957,0.0,0.11754343,0.11937783,0.2222785,0.15260994,0.062542881,0.10030833,0.13243272,0.21015342,0.16460472,0.076230291,0.048620575,0.10359366,0.23181991,0.24466135,0.19626321,0.22831285,0.23563574,0.27643555,0.25494982,0.26704898,0.26623885,0.2804454,0.2632141,0.25643629,0.26368289,0.26541402,0.26150217,0.25924593,0.24929676,0.25281318,0.26474394,0.25803621,0.23600097,0.24430801
54,0.27239442,0.2874377,0.26160006,0.2573273,0.23242293,0.27001605,0.27246976,0.2754682,0.27594115,0.27084718,0.27503643,0.26884152,0.26734253,0.26960178,0.25412886,0.27629472,0.26642951,0.26012125,0.27378718,0.27086115,0.2439116,0.26458677,0.2526148,0.27860378,0.25884891,0.26848972,0.25960243,0.2638899,0.26440624,0.27581615,0.262744,0.2627421,0.26278174,0.26058499,0.27110811,0.24360661,0.25860287,0.26595446,0.26701724,0.26666304,0.24877452,0.25372636,0.26533906,0.26503943,0.091209824,0.12263201,0.10118884,0.16834595,0.10177723,0.092719172,0.12664485,0.10156534,0.14194417,0.11754343,0.0,0.11482858,0.22897986,0.14530219,0.12499404,0.10575017,0.10708919,0.21705332,0.15472332,0.1206386,0.11775355,0.10025925,0.23658081,0.26401071,0.22153313,0.25628434,0.24927928,0.27150342,0.26628354,0.25548374,0.28105106,0.2802321,0.27491877,0.27355218,0.27189494,0.26709475,0.27608969,0.27287177,0.26023475,0.24587051,0.26681266,0.26737931,0.24686051,0.25474508
55,0.2530087,0.25910621,0.24820885,0.23713526,0.21728648,0.24908772,0.25417101,0.24698438,0.2491215,0.24567439,0.2500154,0.25146437,0.23411887,0.2371716,0.22379195,0.24267932,0.23241727,0.22679169,0.25077138,0.23712549,0.21652807,0.23617426,0.22169791,0.2465748,0.24310836,0.25523466,0.25736607,0.25181361,0.24903053,0.26854445,0.26014657,0.25015896,0.24459399,0.23726179,0.25340251,0.22921417,0.23941909,0.24790315,0.23563342,0.23745658,0.22715055,0.22853192,0.23409149,0.23427571,0.088996233,0.11241208,0.091427679,0.18143853,0.088634395,0.078969544,0.11039934,0.071621205,0.17648278,0.11937783,0.11482858,0.0,0.21706912,0.16514176,0.10800535,0.080605025,0.10943816,0.21347254,0.16544125,0.1115299,0.11385328,0.075522959,0.23073511,0.24475206,0.20684327,0.22652843,0.23726548,0.2680371,0.26031525,0.26119497,0.27921917,0.27615093,0.27506222,0.26926908,0.26044128,0.26064423,0.25353097,0.26123854,0.2600731,0.25143,0.25950948,0.25991421,0.24283206,0.24464597
56,0.24588844,0.24086818,0.24820679,0.25849841,0.21984079,0.26388394,0.2676118,0.24050897,0.23636872,0.26595061,0.23752158,0.23102134,0.24691263,0.2429373,0.24932722,0.24972928,0.24897984,0.24457268,0.25601637,0.24321279,0.23687092,0.23877874,0.23713541,0.24962227,0.26179167,0.26518774,0.24358259,0.24814962,0.24819743,0.2672929,0.24369516,0.25593036,0.26003333,0.26962312,0.25324124,0.24071009,0.25934036,0.26483591,0.25579424,0.24806888,0.23253374,0.23352798,0.25740225,0.24962934,0.22201154,0.22293502,0.22307762,0.15560421,0.22572696,0.22512247,0.21513983,0.211465,0.15878281,0.2222785,0.22897986,0.21706912,0.0,0.16877304,0.21530344,0.2107843,0.22781954,0.056510088,0.14587059,0.23136395,0.21748433,0.23043629,0.048613118,0.13643363,0.22331967,0.21716691,0.21124784,0.20705281,0.14450821,0.21223043,0.20734763,0.22323611,0.16094855,0.16724914,0.20714651,0.20510148,0.20717394,0.14584704,0.16016411,0.19663986,0.21238164,0.15050572,0.22522723,0.2061916
57,0.25610643,0.26584264,0.25837912,0.2600429,0.19505315,0.26970395,0.27366667,0.25362068,0.2435213,0.26139663,0.25694923,0.26197986,0.25306532,0.26593788,0.24281941,0.27103783,0.25478664,0.25819051,0.26365058,0.2668096,0.24777288,0.25171972,0.2426301,0.26972339,0.26485579,0.26544749,0.26836681,0.26434956,0.2526419,0.27871497,0.2720897,0.2689553,0.26983711,0.23884319,0.2619017,0.23491908,0.24660002,0.25587775,0.25136103,0.24939515,0.23396993,0.23922319,0.24718641,0.24820191,0.16817391,0.15968666,0.14811743,0.089789446,0.16694527,0.16036448,0.15123073,0.16753486,0.062098966,0.15260994,0.14530219,0.16514176,0.16877304,0.0,0.16390687,0.1633605,0.17031164,0.15218025,0.070637347,0.15919879,0.16130617,0.15470494,0.17403941,0.22672021,0.2276035,0.23848642,0.23938428,0.26676396,0.22865068,0.26200681,0.25720419,0.2711356,0.23851045,0.23615261,0.25553544,0.24921122,0.24715455,0.22628392,0.22893732,0.22772619,0.25315773,0.23171094,0.26318624,0.24310115
58,0.24756446,0.25987255,0.24987454,0.24476452,0.21760323,0.25959343,0.26578002,0.23582239,0.24869483,0.2564445,0.24339664,0.24351391,0.24160229,0.24116458,0.23856431,0.2464625,0.23482596,0.24044199,0.24602115,0.2381596,0.21231658,0.23936296,0.23469824,0.24412463,0.25777194,0.26998061,0.2790252,0.25698607,0.26173695,0.28851198,0.28371381,0.26688191,0.26273121,0.24805877,0.25985935,0.25184044,0.24895375,0.26367366,0.24955593,0.249512,0.2508556,0.25326633,0.24825847,0.24986754,0.10655092,0.064793287,0.10926214,0.18705521,0.10387976,0.11233726,0.071656887,0.10298972,0.17524769,0.062542881,0.12499404,0.10800535,0.21530344,0.16390687,0.0,0.10038266,0.12246158,0.2076141,0.16430771,0.073041573,0.045029528,0.098514543,0.22880451,0.2384979,0.19376985,0.22971102,0.21664378,0.26614245,0.24522196,0.23949379,0.25950098,0.2664791,0.25205246,0.26031395,0.25095835,0.25312512,0.25134606,0.25069495,0.24633201,0.24188617,0.25886761,0.24609181,0.22790425,0.22410878
59,0.26479011,0.26274365,0.25991014,0.25181072,0.22098355,0.2636107,0.27027645,0.2585796,0.26457938,0.26241173,0.25361967,0.26398853,0.2415144,0.24338008,0.23724098,0.24386582,0.23802126,0.23828714,0.25214308,0.24147047,0.21715286,0.23711836,0.23289354,0.23874781,0.24302371,0.2531297,0.26688268,0.24791652,0.2488418,0.2818014,0.27134252,0.24703066,0.24500315,0.24992163,0.25049696,0.2458112,0.24787327,0.26352756,0.24326128,0.24488761,0.24796403,0.24921765,0.24734637,0.25500531,0.097762351,0.096931858,0.11008443,0.19001798,0.08127955,0.09165768,0.071356252,0.087959524,0.17421079,0.10030833,0.10575017,0.080605025,0.2107843,0.1633605,0.10038266,0.0,0.099116074,0.20618435,0.1566875,0.098300405,0.092655285,0.069481624,0.22758483,0.24452003,0.20627268,0.24182952,0.22415161,0.26371028,0.25809379,0.24503268,0.28055877,0.26763098,0.27241037,0.27097742,0.26532061,0.2604555,0.27045232,0.25892929,0.26370163,0.25359002,0.26923202,0.25676591,0.22776907,0.23173179
60,0.25288354,0.26286539,0.24413214,0.24048402,0.23354219,0.24624287,0.24962943,0.24529253,0.25523504,0.24590246,0.25053501,0.25196283,0.24088003,0.24569151,0.22535602,0.2464762,0.24503552,0.23013935,0.25375271,0.24340133,0.22254881,0.24824732,0.22821504,0.2495726,0.25134593,0.26211311,0.26497204,0.26498199,0.25647112,0.27849456,0.26756687,0.25669882,0.25194323,0.25000384,0.26919307,0.24543034,0.25400496,0.26338311,0.24827177,0.24780594,0.24117985,0.24242323,0.24087877,0.24903167,0.098635163,0.12931477,0.093099342,0.19206583,0.091676749,0.10393133,0.12992824,0.11973449,0.17962671,0.13243272,0.10708919,0.10943816,0.22781954,0.17031164,0.12246158,0.099116074,0.0,0.22761883,0.17294854,0.11301402,0.11804441,0.080391876,0.24038803,0.25813749,0.21969101,0.24478717,0.24224072,0.27288122,0.26859867,0.27000938,0.29197881,0.29217256,0.28866444,0.27746188,0.28325872,0.27213979,0.26732767,0.26917443,0.27009858,0.25050327,0.26694044,0.26547837,0.24785955,0.24945027
61,0.2484092,0.23988864,0.25402084,0.26742374,0.21599799,0.26364617,0.26547967,0.24710858,0.2432358,0.26877565,0.23797432,0.23444523,0.25333628,0.24983282,0.25244718,0.25810814,0.25639112,0.24988811,0.26096825,0.25035584,0.2407379,0.24746593,0.2398957,0.2546896,0.26497046,0.27262463,0.24757254,0.24675423,0.25517451,0.27740011,0.24945597,0.26124463,0.26767612,0.27608969,0.25721934,0.23938559,0.26119842,0.2612979,0.26360476,0.25633681,0.23731696,0.23479777,0.2666933,0.25660111,0.21868387,0.21649078,0.22263443,0.15047105,0.22383429,0.21790257,0.20534546,0.20785007,0.14800885,0.21015342,0.21705332,0.21347254,0.056510088,0.15218025,0.2076141,0.20618435,0.22761883,0.0,0.14373469,0.22709212,0.20761551,0.22651624,0.069296329,0.13146631,0.22837407,0.22364948,0.20919893,0.2124424,0.14917954,0.21282226,0.21805457,0.2218045,0.16343648,0.17907721,0.21255693,0.21063864,0.21791316,0.14501414,0.16314753,0.20382856,0.22119511,0.15020018,0.24429144,0.20264418
62,0.24206044,0.25720797,0.24388481,0.25413,0.20951553,0.27031301,0.2749226,0.24655035,0.24179726,0.25861629,0.24185926,0.23938815,0.24835515,0.2598921,0.24382243,0.26207727,0.24930254,0.25089593,0.25843598,0.25715691,0.23923897,0.24542013,0.24096382,0.26166469,0.24840359,0.2562768,0.25497736,0.25910517,0.24532378,0.26242566,0.2618158,0.25389857,0.26403446,0.24437364,0.25779777,0.23574775,0.2505376,0.25952686,0.24954733,0.24865185,0.23796663,0.23925624,0.25337499,0.25102452,0.1756238,0.16327929,0.15840183,0.067316338,0.17192302,0.16473396,0.15022277,0.16963804,0.080159953,0.16460472,0.15472332,0.16544125,0.14587059,0.070637347,0.16430771,0.1566875,0.17294854,0.14373469,0.0,0.1644388,0.16110413,0.16138358,0.15886141,0.21042763,0.22539615,0.25482363,0.22978064,0.26318232,0.2147304,0.24672243,0.26501553,0.26375098,0.22529574,0.23981536,0.26338288,0.25216662,0.25594681,0.21484755,0.21284216,0.23397437,0.26324652,0.21417999,0.2524403,0.23425748
63,0.24627384,0.26856218,0.23924061,0.23995729,0.21360351,0.25513975,0.25982555,0.24104128,0.24963791,0.25043061,0.24959642,0.252051,0.24673019,0.24851116,0.24431622,0.25473225,0.24671322,0.24968528,0.25392663,0.24577004,0.22545026,0.24442345,0.23956141,0.25234668,0.26082697,0.27763837,0.27544803,0.25893679,0.25988195,0.2824546,0.27466924,0.27152503,0.26764994,0.24752049,0.26513366,0.25066109,0.24532108,0.25494404,0.25122634,0.25261646,0.24331039,0.24235685,0.2469866,0.25003304,0.115587,0.05496885,0.12145364,0.18445165,0.11078883,0.12400369,0.063865053,0.11274497,0.17589116,0.076230291,0.1206386,0.1115299,0.23136395,0.15919879,0.073041573,0.098300405,0.11301402,0.22709212,0.1644388,0.0,0.059942435,0.1016309,0.2464107,0.24551698,0.19824236,0.23183325,0.23914244,0.27565656,0.2623295,0.25720653,0.26839447,0.27242791,0.27176439,0.27249017,0.2572706,0.25888642,0.26091695,0.26901814,0.2562919,0.24527025,0.26310132,0.26331576,0.23691807,0.2446473
64,0.2514796,0.26826103,0.24553257,0.24871363,0.22460893,0.26256073,0.2675705,0.24146609,0.25445443,0.26100393,0.24900992,0.25364191,0.24236932,0.24681128,0.23685012,0.24991844,0.24583287,0.24675673,0.25051053,0.24461698,0.22491193,0.24099593,0.23668291,0.24645536,0.25532508,0.2696283,0.26819033,0.25707676,0.26052412,0.28705952,0.27133913,0.26506236,0.26240415,0.25064992,0.2624765,0.24532057,0.24739799,0.25711202,0.25071049,0.2512699,0.24467975,0.24661009,0.24553,0.24737387,0.11142009,0.061788215,0.10637329,0.1835236,0.11726723,0.11532934,0.072268852,0.11574654,0.17433265,0.048620575,0.11775355,0.11385328,0.21748433,0.16130617,0.045029528,0.092655285,0.11804441,0.20761551,0.16110413,0.059942435,0.0,0.09667232,0.23141237,0.24438778,0.19951624,0.22876402,0.22392789,0.26849074,0.24926522,0.25856477,0.27284482,0.28093794,0.26986215,0.27060086,0.26710971,0.2650316,0.25551553,0.25773323,0.26059629,0.24563481,0.26077842,0.2548164,0.2365838,0.23808295
